dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban,CZ_mean
"54","385","54385","1","000","543851000","00","54385100000","000","54385000",LA ESPERANZA,"54385100000000",382426.54144200002,535.00000000000,2024,0.04860935234,0.00003133421,381762.6967000000,180.467126724568
"54","398","54398","1","000","543981000","00","54398100000","000","54398000",LA PLAYA,"54398100000000",370237.23156400002,1436.00000000000,2024,0.04653144784,0.00003037525,369573.6055000000,1431.73114568537
"54","480","54480","1","000","544801000","00","54480100000","000","54480000",MUTISCUA,"54480100000000",167492.00076800000,2614.00000000000,2024,0.02759711834,0.00001370812,167138.0752000000,2601.95257859003
"54","518","54518","1","000","545181000","00","54518100000","000","54518000",PAMPLONA,"54518100000000",5271230.05980999954,449.00000000000,2024,0.21311589329,0.00043144823,5259752.3150000004,2364.18007288224
"54","553","54553","1","000","545531000","00","54553100000","000","54553000",PUERTO SANTANDER,"54553100000000",880283.01928300003,52.00000000000,2024,0.06799515100,0.00007220240,878234.3739000000,50.9061038062686
"54","660","54660","1","000","546601000","00","54660100000","000","54660000",SALAZAR DE LAS PALMAS,"54660100000000",966244.42584000004,875.00000000000,2024,0.07070325749,0.00007916913,964244.9796000000,872.289222252887
"54","599","54599","1","000","545991000","00","54599100000","000","54599000",RAGONVALIA,"54599100000000",657107.41879999998,1564.00000000000,2024,0.06960667236,0.00005380023,655604.1458000002,1561.83931917758
"54","673","54673","1","000","546731000","00","54673100000","000","54673000",SAN CAYETANO,"54673100000000",1719336.75646000006,251.00000000000,2024,0.06793973026,0.00014088566,1715570.6080000000,246.414772992158
"54","670","54670","1","000","546701000","00","54670100000","000","54670000",SAN CALIXTO,"54670100000000",461492.73602700001,1677.00000000000,2024,0.07849194070,0.00003787944,460656.2835000000,1672.77524820964
"54","720","54720","1","000","547201000","00","54720100000","000","54720000",SARDINATA,"54720100000000",1124911.50069999998,329.00000000000,2024,0.05965742589,0.00009223598,1122575.4410000001,312.634170062725
"54","680","54680","1","000","546801000","00","54680100000","000","54680000",SANTIAGO,"54680100000000",247096.47197399999,428.00000000000,2024,0.02842532156,0.00002024863,246569.7177000000,410.771473475865
"54","743","54743","1","000","547431000","00","54743100000","000","54743000",SILOS,"54743100000000",263653.99416900001,2727.00000000000,2024,0.02864496870,0.00002157405,263098.5159000000,2721.47716567096
"54","800","54800","1","000","548001000","00","54800100000","000","54800000",TEORAMA,"54800100000000",328469.77560300002,1085.00000000000,2024,0.04930183286,0.00002696438,327891.0710000000,1084.16701096755
"54","810","54810","1","000","548101000","00","54810100000","000","54810000",TIBÚ,"54810100000000",3211368.22490999987,66.00000000000,2024,0.14877898244,0.00026366671,3204566.9130000002,67.7901363119839
"54","871","54871","1","000","548711000","00","54871100000","000","54871000",VILLA CARO,"54871100000000",439906.71307499998,1628.00000000000,2024,0.03971095715,0.00003605971,439042.2527000000,1604.43661029522
"54","820","54820","1","000","548201000","00","54820100000","000","54820000",TOLEDO,"54820100000000",950280.78640300001,1628.00000000000,2024,0.07823353940,0.00007775726,948109.2152000000,1633.70034314077
"63","111","63111","1","000","631111000","00","63111100000","000","63111000",BUENAVISTA,"63111100000000",131599.06953300000,1497.00000000000,2024,0.02129208465,0.00001071240,131578.8217000000,1477.59537760417
"63","302","63302","1","000","633021000","00","63302100000","000","63302000",GÉNOVA,"63302100000000",518322.05232100002,1451.00000000000,2024,0.05222658592,0.00004218188,518259.9491000000,1441.48917376409
"63","548","63548","1","000","635481000","00","63548100000","000","63548000",PIJAO,"63548100000000",654877.82660799997,1660.00000000000,2024,0.06465972097,0.00005330843,654761.5152000000,1665.79561896073
"63","401","63401","1","000","634011000","00","63401100000","000","63401000",LA TEBAIDA,"63401100000000",3436435.98468000023,1190.00000000000,2024,0.14015645828,0.00027975279,3436012.9449999998,1189.46840266278
"66","045","66045","1","000","660451000","00","66045100000","000","66045000",APÍA,"66045100000000",746362.32006199996,1621.00000000000,2024,0.05800446676,0.00006080593,746344.5196999999,1616.39627178064
"66","088","66088","1","000","660881000","00","66088100000","000","66088000",BELÉN DE UMBRÍA,"66088100000000",1544006.28493999992,1495.00000000000,2024,0.06586916249,0.00012581833,1543893.6980000001,1486.721981894
"66","318","66318","1","000","663181000","00","66318100000","000","66318000",GUÁTICA,"66318100000000",612680.75252900005,1888.00000000000,2024,0.04970237029,0.00004993893,612607.8580000000,1891.33753487723
"66","383","66383","1","000","663831000","00","66383100000","000","66383000",LA CELIA,"66383100000000",412994.77599900000,1407.00000000000,2024,0.05270129203,0.00003363895,413001.6467000000,1394.05108896891
"66","456","66456","1","000","664561000","00","66456100000","000","66456000",MISTRATÓ,"66456100000000",435857.15555000002,1528.00000000000,2024,0.05659500720,0.00003552201,435829.3290000001,1501.31781005859
"66","594","66594","1","000","665941000","00","66594100000","000","66594000",QUINCHÍA,"66594100000000",1090970.17133000004,1835.00000000000,2024,0.07353760690,0.00008893357,1090791.1590000000,1836.4062664698
"66","687","66687","1","000","666871000","00","66687100000","000","66687000",SANTUARIO,"66687100000000",444106.46517400001,1626.00000000000,2024,0.06188963568,0.00003617857,444099.8280000000,1615.90893990653
"68","013","68013","1","000","680131000","00","68013100000","000","68013000",AGUADA,"68013100000000",113313.71409500000,1745.00000000000,2024,0.02628433134,0.00000925692,113131.3302000000,1743.35016276042
"68","020","68020","1","000","680201000","00","68020100000","000","68020000",ALBANIA,"68020100000000",212003.19247099999,1608.00000000000,2024,0.04316267962,0.00001730823,211716.0020000000,1644.99763997396
"68","051","68051","1","000","680511000","00","68051100000","000","68051000",ARATOCA,"68051100000000",438413.86595299997,1806.00000000000,2024,0.06220443245,0.00003584294,437564.0806000000,1784.61829331342
"68","077","68077","1","000","680771000","00","68077100000","000","68077000",BARBOSA,"68077100000000",3612677.40560000017,1572.00000000000,2024,0.14230203794,0.00029501621,3607081.5150000001,1565.16545787516
"68","079","68079","1","000","680791000","00","68079100000","000","68079000",BARICHARA,"68079100000000",1199861.18171999999,1280.00000000000,2024,0.07010478843,0.00009809568,1197695.6020000000,1280.958056132
"68","092","68092","1","000","680921000","00","68092100000","000","68092000",BETULIA,"68092100000000",480748.15170500003,1827.00000000000,2024,0.03476582269,0.00003932621,479899.5264000000,1819.46260288783
"68","101","68101","1","000","681011000","00","68101100000","000","68101000",BOLÍVAR,"68101100000000",303875.63841999997,2133.00000000000,2024,0.03944004991,0.00002481829,303435.7615000000,2138.48397827148
"68","121","68121","1","000","681211000","00","68121100000","000","68121000",CABRERA,"68121100000000",344303.63440099999,989.00000000000,2024,0.03216725220,0.00002814685,343687.4541000000,1001.79929170154
"68","179","68179","1","000","681791000","00","68179100000","000","68179000",CHIPATÁ,"68179100000000",254420.88211700000,15.00000000000,2024,0.02565250175,0.00002078130,254030.2986000000,1790.14251077586
"68","132","68132","1","000","681321000","00","68132100000","000","68132000",CALIFORNIA,"68132100000000",142668.02595800001,2030.00000000000,2024,0.02241761688,0.00001167938,142385.0205000000,2018.95318603516
"68","147","68147","1","000","681471000","00","68147100000","000","68147000",CAPITANEJO,"68147100000000",2202799.08564000018,1108.00000000000,2024,0.08781853320,0.00017998974,2198066.4320000000,1100.16297555975
"68","152","68152","1","000","681521000","00","68152100000","000","68152000",CARCASÍ,"68152100000000",150709.83107099999,2119.00000000000,2024,0.02077134307,0.00001231617,150379.3679000000,2123.97737630208
"68","160","68160","1","000","681601000","00","68160100000","000","68160000",CEPITÁ,"68160100000000",120423.32182200000,666.00000000000,2024,0.01561839399,0.00000984620,120186.4411000000,664.786281040737
"68","169","68169","1","000","681691000","00","68169100000","000","68169000",CHARTA,"68169100000000",244519.39364699999,1983.00000000000,2024,0.02300242385,0.00002001472,244037.8606000000,1985.08308358028
"68","162","68162","1","000","681621000","00","68162100000","000","68162000",CERRITO,"68162100000000",539219.53211499995,2513.00000000000,2024,0.05886897237,0.00004408687,538061.2132999999,2489.08458291331
"68","176","68176","1","000","681761000","00","68176100000","000","68176000",CHIMA,"68176100000000",231025.55472399999,1150.00000000000,2024,0.02920042559,0.00001887845,230631.2047000000,1149.528263637
"68","167","68167","1","000","681671000","00","68167100000","000","68167000",CHARALÁ,"68167100000000",1294427.84214000008,1302.00000000000,2024,0.07534672365,0.00010575149,1292026.9480000001,1288.89732875945
"68","190","68190","1","000","681901000","00","68190100000","000","68190000",CIMITARRA,"68190100000000",3495664.94817999983,188.00000000000,2024,0.11436307964,0.00028568020,3491018.1129999999,166.555112650308
"68","235","68235","1","000","682351000","00","68235100000","000","68235000",EL CARMEN DE CHUCURÍ,"68235100000000",275893.45377600001,1160.00000000000,2024,0.03263257923,0.00002256165,275447.1562000001,761.914505004883
"68","207","68207","1","000","682071000","00","68207100000","000","68207000",CONCEPCIÓN,"68207100000000",457354.05335100001,2010.00000000000,2024,0.05067408635,0.00003738807,456371.4335000000,2014.63432933666
"68","211","68211","1","000","682111000","00","68211100000","000","68211000",CONTRATACIÓN,"68211100000000",961687.11552700005,1681.10000000000,2024,0.05156137306,0.00007858028,960108.7058000000,1668.3427259057
"68","217","68217","1","000","682171000","00","68217100000","000","68217000",COROMORO,"68217100000000",218151.97629699999,1536.00000000000,2024,0.02518694324,0.00001782169,217732.2736000000,1530.14032921424
"68","229","68229","1","000","682291000","00","68229100000","000","68229000",CURITÍ,"68229100000000",788439.23160000006,1481.00000000000,2024,0.05051793929,0.00006445025,786938.0971000000,1490.80446154006
"68","255","68255","1","000","682551000","00","68255100000","000","68255000",EL PLAYÓN,"68255100000000",585927.68981799996,469.00000000000,2024,0.03901803976,0.00004798688,584862.9408000000,440.639744855356
"68","245","68245","1","000","682451000","00","68245100000","000","68245000",EL GUACAMAYO,"68245100000000",246434.12061700001,1950.00000000000,2024,0.02982139512,0.00002013480,246033.2604000000,1974.14005940755
"68","250","68250","1","000","682501000","00","68250100000","000","68250000",EL PEÑÓN,"68250100000000",207026.43734000000,2540.00000000000,2024,0.02703840472,0.00001691051,206732.7167000000,2546.46099609375
"68","264","68264","1","000","682641000","00","68264100000","000","68264000",ENCINO,"68264100000000",118913.94908000001,1855.00000000000,2024,0.02523387988,0.00000971206,118689.6389000000,1848.40443522135
"68","266","68266","1","000","682661000","00","68266100000","000","68266000",ENCISO,"68266100000000",164888.77048899999,1580.00000000000,2024,0.01801825402,0.00001347676,164535.0160000000,1579.14065712377
"68","271","68271","1","000","682711000","00","68271100000","000","68271000",FLORIÁN,"68271100000000",371236.44416900002,1631.00000000000,2024,0.02807625783,0.00003031077,370747.6162000000,1635.37076909491
"68","296","68296","1","000","682961000","00","68296100000","000","68296000",GALÁN,"68296100000000",257686.66712100001,940.00000000000,2024,0.03147068572,0.00002106825,257232.4351000000,934.852940414891
"68","298","68298","1","000","682981000","00","68298100000","000","68298000",GÁMBITA,"68298100000000",179402.37005000000,1903.00000000000,2024,0.01960891628,0.00001464915,179092.6588000000,1896.67364823191
"68","318","68318","1","000","683181000","00","68318100000","000","68318000",GUACA,"68318100000000",590212.53719399997,2438.00000000000,2024,0.03857054254,0.00004826579,589006.6842000000,2323.8361957937
"68","322","68322","1","000","683221000","00","68322100000","000","68322000",GUAPOTÁ,"68322100000000",307605.24083400000,1478.00000000000,2024,0.03719351452,0.00002513395,307069.5572000000,1472.19596574113
"68","368","68368","1","000","683681000","00","68368100000","000","68368000",JESÚS MARÍA,"68368100000000",191637.15431899999,1883.00000000000,2024,0.03228365671,0.00001564841,191361.2688000000,1879.16748577615
"68","324","68324","1","000","683241000","00","68324100000","000","68324000",GUAVATÁ,"68324100000000",284775.92640900001,1891.00000000000,2024,0.03763691743,0.00002325659,284350.6082000000,1976.64925765991
"68","344","68344","1","000","683441000","00","68344100000","000","68344000",HATO,"68344100000000",436892.67975800001,1370.00000000000,2024,0.03504147149,0.00003571371,436128.3969000000,1335.92457969516
"68","385","68385","1","000","683851000","00","68385100000","000","68385000",LANDÁZURI,"68385100000000",571892.77200999996,940.00000000000,2024,0.05555188350,0.00004672775,571079.7748000000,936.43139460637
"68","327","68327","1","000","683271000","00","68327100000","000","68327000",GÜEPSA,"68327100000000",1083863.94741000002,1579.00000000000,2024,0.10942461909,0.00008852334,1082156.1969999999,1523.84240911913
"68","377","68377","1","000","683771000","00","68377100000","000","68377000",LA BELLEZA,"68377100000000",360052.18446199998,2192.00000000000,2024,0.04688552218,0.00002940037,359576.6671000000,2192.73811848958
"68","418","68418","1","000","684181000","00","68418100000","000","68418000",LOS SANTOS,"68418100000000",418493.31793600001,1292.00000000000,2024,0.04327720217,0.00003422027,417705.2869000000,1297.15974934896
"68","444","68444","1","000","684441000","00","68444100000","000","68444000",MATANZA,"68444100000000",299264.42067800002,1594.00000000000,2024,0.03510718609,0.00002449879,298684.1808000000,1587.24730398996
"68","468","68468","1","000","684681000","00","68468100000","000","68468000",MOLAGAVITA,"68468100000000",218309.17715199999,2215.00000000000,2024,0.02529151898,0.00001784473,217856.3748000000,2191.37211552373
